"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"28.11.2004/2005","Mineros",1,,"Estudiantes Merida",0,,"Primera Division"
"28.11.2004/2005","U. A. Maracaibo",5,,"Petare",1,,"Primera Division"
"21.11.2004/2005","Estudiantes Merida",1,,"U. A. Maracaibo",2,,"Primera Division"
"21.11.2004/2005","ItalMaracaibo",1,,"Monagas",3,,"Primera Division"
"21.11.2004/2005","Mineros",2,,"Caracas",0,,"Primera Division"
"21.11.2004/2005","Petare",2,,"Carabobo",2,,"Primera Division"
"21.11.2004/2005","Trujillanos",0,,"Dep. Tachira",1,,"Primera Division"
"14.11.2004/2005","Petare",3,,"Monagas",1,,"Primera Division"
"14.11.2004/2005","Trujillanos",1,,"ItalMaracaibo",1,,"Primera Division"
"10.11.2004/2005","Estudiantes Merida",2,,"Dep. Tachira",1,,"Primera Division"
"10.11.2004/2005","Mineros",0,,"Carabobo",0,,"Primera Division"
"10.11.2004/2005","U. A. Maracaibo",3,,"Caracas",1,,"Primera Division"
"07.11.2004/2005","Carabobo",2,,"Estudiantes Merida",1,,"Primera Division"
"07.11.2004/2005","Caracas",3,,"ItalMaracaibo",0,,"Primera Division"
"07.11.2004/2005","Dep. Tachira",3,,"Petare",0,,"Primera Division"
"07.11.2004/2005","Monagas",2,,"Trujillanos",1,,"Primera Division"
"07.11.2004/2005","U. A. Maracaibo",2,,"Mineros",0,,"Primera Division"
"24.10.2004/2005","Carabobo",1,,"U. A. Maracaibo",1,,"Primera Division"
"24.10.2004/2005","Caracas",1,,"Trujillanos",0,,"Primera Division"
"24.10.2004/2005","Dep. Tachira",1,,"Mineros",0,,"Primera Division"
"24.10.2004/2005","ItalMaracaibo",1,,"Petare",0,,"Primera Division"
"24.10.2004/2005","Monagas",2,,"Estudiantes Merida",0,,"Primera Division"
"17.10.2004/2005","Carabobo",0,,"Caracas",1,,"Primera Division"
"17.10.2004/2005","Estudiantes Merida",2,,"ItalMaracaibo",1,,"Primera Division"
"17.10.2004/2005","Mineros",1,,"Monagas",4,,"Primera Division"
"17.10.2004/2005","Petare",1,,"Trujillanos",2,,"Primera Division"
"17.10.2004/2005","U. A. Maracaibo",0,,"Dep. Tachira",0,,"Primera Division"
"03.10.2004/2005","Carabobo",3,,"Dep. Tachira",1,,"Primera Division"
"03.10.2004/2005","Caracas",2,,"Petare",1,,"Primera Division"
"03.10.2004/2005","Estudiantes Merida",2,,"Trujillanos",0,,"Primera Division"
"03.10.2004/2005","Mineros",3,,"ItalMaracaibo",1,,"Primera Division"
"03.10.2004/2005","U. A. Maracaibo",2,,"Monagas",0,,"Primera Division"
"29.09.2004/2005","Estudiantes Merida",2,,"Carabobo",2,,"Primera Division"
"26.09.2004/2005","Dep. Tachira",2,,"Caracas",2,,"Primera Division"
"26.09.2004/2005","ItalMaracaibo",0,,"U. A. Maracaibo",2,,"Primera Division"
"26.09.2004/2005","Monagas",1,,"Carabobo",1,,"Primera Division"
"26.09.2004/2005","Petare",6,,"Estudiantes Merida",2,,"Primera Division"
"26.09.2004/2005","Trujillanos",1,,"Mineros",1,,"Primera Division"
"22.09.2004/2005","Carabobo",1,,"ItalMaracaibo",1,,"Primera Division"
"22.09.2004/2005","Caracas",0,,"Estudiantes Merida",0,,"Primera Division"
"22.09.2004/2005","Dep. Tachira",1,,"Monagas",0,,"Primera Division"
"22.09.2004/2005","Mineros",3,,"Petare",0,,"Primera Division"
"22.09.2004/2005","U. A. Maracaibo",1,,"Trujillanos",1,,"Primera Division"
"19.09.2004/2005","Monagas",2,,"Caracas",2,,"Primera Division"
"19.09.2004/2005","Petare",0,,"U. A. Maracaibo",1,,"Primera Division"
"19.09.2004/2005","Trujillanos",1,,"Carabobo",0,,"Primera Division"
"18.09.2004/2005","ItalMaracaibo",1,,"Dep. Tachira",0,,"Primera Division"
"15.09.2004/2005","Estudiantes Merida",2,,"Mineros",2,,"Primera Division"
"15.09.2004/2005","U. A. Maracaibo",0,,"Carabobo",0,,"Primera Division"
"12.09.2004/2005","Carabobo",1,,"Petare",1,,"Primera Division"
"12.09.2004/2005","Monagas",0,,"ItalMaracaibo",0,,"Primera Division"
"12.09.2004/2005","Trujillanos",1,,"Dep. Tachira",0,,"Primera Division"
"12.09.2004/2005","U. A. Maracaibo",2,,"Estudiantes Merida",2,,"Primera Division"
"11.09.2004/2005","Caracas",0,,"Mineros",0,,"Primera Division"
"04.09.2004/2005","Carabobo",2,,"Mineros",1,,"Primera Division"
"29.08.2004/2005","ItalMaracaibo",1,,"Caracas",2,,"Primera Division"
"29.08.2004/2005","Mineros",1,,"U. A. Maracaibo",1,,"Primera Division"
"29.08.2004/2005","Petare",0,,"Dep. Tachira",2,,"Primera Division"
"29.08.2004/2005","Trujillanos",2,,"Monagas",0,,"Primera Division"
"22.08.2004/2005","Caracas",2,,"U. A. Maracaibo",1,,"Primera Division"
"22.08.2004/2005","Dep. Tachira",3,,"Estudiantes Merida",2,,"Primera Division"
"22.08.2004/2005","ItalMaracaibo",3,,"Trujillanos",1,,"Primera Division"
"22.08.2004/2005","Monagas",1,,"Petare",1,,"Primera Division"
"13.08.2004/2005","Estudiantes Merida",3,,"Monagas",0,,"Primera Division"
"13.08.2004/2005","Mineros",4,,"Dep. Tachira",1,,"Primera Division"
"13.08.2004/2005","Petare",2,,"ItalMaracaibo",2,,"Primera Division"
"13.08.2004/2005","Trujillanos",1,,"Caracas",0,,"Primera Division"
"08.08.2004/2005","Dep. Tachira",1,,"U. A. Maracaibo",0,,"Primera Division"
"08.08.2004/2005","ItalMaracaibo",2,,"Estudiantes Merida",0,,"Primera Division"
"08.08.2004/2005","Monagas",0,,"Mineros",2,,"Primera Division"
"08.08.2004/2005","Trujillanos",1,,"Petare",0,,"Primera Division"
"07.08.2004/2005","Caracas",3,,"Carabobo",2,,"Primera Division"
"22.05.2003/2004","Estudiantes Merida",1,,"Dep. Anzoategui",1,,"Primera Division"
"14.05.2003/2004","Dep. Anzoategui",0,,"Estudiantes Merida",2,,"Primera Division"
"09.05.2003/2004","Carabobo",1,,"Monagas",3,,"Primera Division"
"09.05.2003/2004","El Vigia",1,,"Trujillanos",1,,"Primera Division"
"09.05.2003/2004","Mineros",4,,"Estudiantes Merida",2,,"Primera Division"
"09.05.2003/2004","Petare",1,,"Caracas",0,,"Primera Division"
"09.05.2003/2004","U. A. Maracaibo",4,,"Dep. Tachira",1,,"Primera Division"
"07.05.2003/2004","Dep. Tachira",1,,"U. A. Maracaibo",1,,"Primera Division"
"02.05.2003/2004","Caracas",4,,"U. A. Maracaibo",0,,"Primera Division"
"02.05.2003/2004","Estudiantes Merida",4,,"El Vigia",1,,"Primera Division"
"02.05.2003/2004","Monagas",1,,"Mineros",0,,"Primera Division"
"02.05.2003/2004","Trujillanos",1,,"Petare",1,,"Primera Division"
"29.04.2003/2004","Dep. Tachira",2,,"Carabobo",1,,"Primera Division"
"25.04.2003/2004","Carabobo",2,,"U. A. Maracaibo",1,,"Primera Division"
"25.04.2003/2004","El Vigia",0,,"Monagas",0,,"Primera Division"
"25.04.2003/2004","Mineros",1,,"Dep. Tachira",3,,"Primera Division"
"25.04.2003/2004","Petare",4,,"Estudiantes Merida",3,,"Primera Division"
"25.04.2003/2004","Trujillanos",1,,"Caracas",1,,"Primera Division"
"18.04.2003/2004","Caracas",2,,"Carabobo",0,,"Primera Division"
"18.04.2003/2004","Dep. Tachira",5,,"El Vigia",4,,"Primera Division"
"18.04.2003/2004","Estudiantes Merida",1,,"Trujillanos",0,,"Primera Division"
"18.04.2003/2004","Monagas",1,,"Petare",0,,"Primera Division"
"18.04.2003/2004","U. A. Maracaibo",1,,"Mineros",1,,"Primera Division"
"14.04.2003/2004","El Vigia",1,,"U. A. Maracaibo",1,,"Primera Division"
"14.04.2003/2004","Estudiantes Merida",1,,"Caracas",3,,"Primera Division"
"14.04.2003/2004","Mineros",0,,"Carabobo",1,,"Primera Division"
"14.04.2003/2004","Petare",0,,"Dep. Tachira",2,,"Primera Division"
"14.04.2003/2004","Trujillanos",1,,"Monagas",0,,"Primera Division"
"11.04.2003/2004","Carabobo",3,,"El Vigia",0,,"Primera Division"
"11.04.2003/2004","Caracas",3,,"Mineros",0,,"Primera Division"
"11.04.2003/2004","Dep. Tachira",3,,"Trujillanos",0,,"Primera Division"
"11.04.2003/2004","Monagas",1,,"Estudiantes Merida",2,,"Primera Division"
"11.04.2003/2004","U. A. Maracaibo",2,,"Petare",0,,"Primera Division"
"04.04.2003/2004","El Vigia",0,,"Mineros",2,,"Primera Division"
"04.04.2003/2004","Estudiantes Merida",3,,"Dep. Tachira",2,,"Primera Division"
"04.04.2003/2004","Monagas",1,,"Caracas",1,,"Primera Division"
"04.04.2003/2004","Petare",2,,"Carabobo",4,,"Primera Division"
"04.04.2003/2004","Trujillanos",0,,"U. A. Maracaibo",0,,"Primera Division"
"28.03.2003/2004","Dep. Tachira",0,,"Caracas",1,,"Primera Division"
"24.03.2003/2004","U. A. Maracaibo",0,,"Caracas",1,,"Primera Division"
"21.03.2003/2004","Carabobo",2,,"Trujillanos",1,,"Primera Division"
"21.03.2003/2004","Caracas",3,,"El Vigia",0,,"Primera Division"
"21.03.2003/2004","Dep. Tachira",0,,"Monagas",0,,"Primera Division"
"21.03.2003/2004","Mineros",2,,"Petare",1,,"Primera Division"
"21.03.2003/2004","U. A. Maracaibo",2,,"Estudiantes Merida",2,,"Primera Division"
"14.03.2003/2004","Estudiantes Merida",1,,"Carabobo",3,,"Primera Division"
"14.03.2003/2004","Monagas",1,,"U. A. Maracaibo",0,,"Primera Division"
"14.03.2003/2004","Petare",0,,"El Vigia",0,,"Primera Division"
"14.03.2003/2004","Trujillanos",1,,"Mineros",1,,"Primera Division"
"07.03.2003/2004","Caracas",3,,"Petare",1,,"Primera Division"
"07.03.2003/2004","Estudiantes Merida",1,,"Mineros",0,,"Primera Division"
"07.03.2003/2004","Monagas",0,,"Carabobo",0,,"Primera Division"
"07.03.2003/2004","Trujillanos",0,,"El Vigia",0,,"Primera Division"
"03.03.2003/2004","Dep. Tachira",3,,"Petare",1,,"Primera Division"
"29.02.2003/2004","Carabobo",0,,"Dep. Tachira",1,,"Primera Division"
"29.02.2003/2004","El Vigia",1,,"Estudiantes Merida",3,,"Primera Division"
"29.02.2003/2004","Mineros",3,,"Monagas",2,,"Primera Division"
"29.02.2003/2004","Petare",0,,"Trujillanos",1,,"Primera Division"
"20.02.2003/2004","Dep. Tachira",0,,"Mineros",0,,"Primera Division"
"20.02.2003/2004","U. A. Maracaibo",1,,"Carabobo",0,,"Primera Division"
"19.02.2003/2004","Caracas",1,,"Trujillanos",0,,"Primera Division"
"19.02.2003/2004","Estudiantes Merida",1,,"Petare",1,,"Primera Division"
"19.02.2003/2004","Monagas",3,,"El Vigia",0,,"Primera Division"
"15.02.2003/2004","Carabobo",2,,"Caracas",1,,"Primera Division"
"15.02.2003/2004","El Vigia",0,,"Dep. Tachira",4,,"Primera Division"
"15.02.2003/2004","Mineros",3,,"U. A. Maracaibo",0,,"Primera Division"
"15.02.2003/2004","Petare",0,,"Monagas",0,,"Primera Division"
"15.02.2003/2004","Trujillanos",1,,"Estudiantes Merida",1,,"Primera Division"
"11.02.2003/2004","Carabobo",2,,"Mineros",1,,"Primera Division"
"11.02.2003/2004","Caracas",4,,"Estudiantes Merida",0,,"Primera Division"
"11.02.2003/2004","Monagas",0,,"Trujillanos",0,,"Primera Division"
"11.02.2003/2004","U. A. Maracaibo",0,,"El Vigia",2,,"Primera Division"
"08.02.2003/2004","El Vigia",1,,"Carabobo",2,,"Primera Division"
"08.02.2003/2004","Estudiantes Merida",0,,"Monagas",0,,"Primera Division"
"08.02.2003/2004","Mineros",1,,"Caracas",1,,"Primera Division"
"08.02.2003/2004","Petare",2,,"U. A. Maracaibo",1,,"Primera Division"
"08.02.2003/2004","Trujillanos",2,,"Dep. Tachira",2,,"Primera Division"
"01.02.2003/2004","Carabobo",1,,"Petare",2,,"Primera Division"
"01.02.2003/2004","Caracas",2,,"Monagas",0,,"Primera Division"
"01.02.2003/2004","Dep. Tachira",2,,"Estudiantes Merida",1,,"Primera Division"
"01.02.2003/2004","Mineros",2,,"El Vigia",0,,"Primera Division"
"01.02.2003/2004","U. A. Maracaibo",0,,"Trujillanos",0,,"Primera Division"
"28.01.2003/2004","El Vigia",1,,"Petare",2,,"Primera Division"
"25.01.2003/2004","El Vigia",1,,"Caracas",2,,"Primera Division"
"25.01.2003/2004","Estudiantes Merida",2,,"U. A. Maracaibo",2,,"Primera Division"
"25.01.2003/2004","Monagas",2,,"Dep. Tachira",3,,"Primera Division"
"25.01.2003/2004","Petare",1,,"Mineros",1,,"Primera Division"
"25.01.2003/2004","Trujillanos",0,,"Carabobo",0,,"Primera Division"
"18.01.2003/2004","Carabobo",1,,"Estudiantes Merida",0,,"Primera Division"
"18.01.2003/2004","Caracas",3,,"Dep. Tachira",1,,"Primera Division"
"18.01.2003/2004","Mineros",1,,"Trujillanos",1,,"Primera Division"
"18.01.2003/2004","U. A. Maracaibo",1,,"Monagas",1,,"Primera Division"
"17.12.2003/2004","Carabobo",1,,"Monagas",1,,"Primera Division"
"17.12.2003/2004","Caracas",3,,"Petare",1,,"Primera Division"
"17.12.2003/2004","Estudiantes Merida",0,,"Trujillanos",1,,"Primera Division"
"17.12.2003/2004","Mineros",1,,"Dep. Tachira",0,,"Primera Division"
"17.12.2003/2004","U. A. Maracaibo",5,,"El Vigia",0,,"Primera Division"
"10.12.2003/2004","Dep. Tachira",2,,"Estudiantes Merida",1,,"Primera Division"
"10.12.2003/2004","El Vigia",1,,"Carabobo",0,,"Primera Division"
"10.12.2003/2004","Monagas",1,,"Mineros",1,,"Primera Division"
"10.12.2003/2004","Petare",0,,"U. A. Maracaibo",1,,"Primera Division"
"10.12.2003/2004","Trujillanos",1,,"Caracas",0,,"Primera Division"
"07.12.2003/2004","Carabobo",1,,"U. A. Maracaibo",0,,"Primera Division"
"07.12.2003/2004","Caracas",2,,"Dep. Tachira",0,,"Primera Division"
"07.12.2003/2004","Estudiantes Merida",2,,"Monagas",3,,"Primera Division"
"07.12.2003/2004","Mineros",4,,"El Vigia",1,,"Primera Division"
"07.12.2003/2004","Trujillanos",0,,"Petare",0,,"Primera Division"
"30.11.2003/2004","Dep. Tachira",3,,"Trujillanos",2,,"Primera Division"
"30.11.2003/2004","El Vigia",1,,"Estudiantes Merida",2,,"Primera Division"
"30.11.2003/2004","Monagas",0,,"Caracas",2,,"Primera Division"
"30.11.2003/2004","Petare",1,,"Carabobo",0,,"Primera Division"
"30.11.2003/2004","U. A. Maracaibo",0,,"Mineros",1,,"Primera Division"
"26.11.2003/2004","Caracas",3,,"El Vigia",0,,"Primera Division"
"26.11.2003/2004","Dep. Tachira",0,,"Petare",0,,"Primera Division"
"26.11.2003/2004","Estudiantes Merida",0,,"U. A. Maracaibo",1,,"Primera Division"
"26.11.2003/2004","Mineros",2,,"Carabobo",1,,"Primera Division"
"26.11.2003/2004","Trujillanos",2,,"Monagas",2,,"Primera Division"
"23.11.2003/2004","Carabobo",2,,"Estudiantes Merida",1,,"Primera Division"
"23.11.2003/2004","El Vigia",0,,"Trujillanos",1,,"Primera Division"
"23.11.2003/2004","Monagas",0,,"Dep. Tachira",1,,"Primera Division"
"23.11.2003/2004","Petare",1,,"Mineros",0,,"Primera Division"
"23.11.2003/2004","U. A. Maracaibo",0,,"Caracas",0,,"Primera Division"
"02.11.2003/2004","Caracas",2,,"Carabobo",2,,"Primera Division"
"02.11.2003/2004","Dep. Tachira",2,,"El Vigia",2,,"Primera Division"
"02.11.2003/2004","Estudiantes Merida",0,,"Mineros",2,,"Primera Division"
"02.11.2003/2004","Monagas",0,,"Petare",0,,"Primera Division"
"02.11.2003/2004","Trujillanos",2,,"U. A. Maracaibo",0,,"Primera Division"
"26.10.2003/2004","Carabobo",1,,"Trujillanos",0,,"Primera Division"
"26.10.2003/2004","Caracas",2,,"Mineros",1,,"Primera Division"
"26.10.2003/2004","Dep. Tachira",2,,"U. A. Maracaibo",1,,"Primera Division"
"26.10.2003/2004","El Vigia",2,,"Monagas",0,,"Primera Division"
"26.10.2003/2004","Petare",3,,"Estudiantes Merida",0,,"Primera Division"
"19.10.2003/2004","Caracas",1,,"Estudiantes Merida",1,,"Primera Division"
"19.10.2003/2004","Dep. Tachira",3,,"Carabobo",1,,"Primera Division"
"19.10.2003/2004","El Vigia",3,,"Petare",2,,"Primera Division"
"19.10.2003/2004","Monagas",0,,"U. A. Maracaibo",1,,"Primera Division"
"19.10.2003/2004","Trujillanos",0,,"Mineros",0,,"Primera Division"
"05.10.2003/2004","Dep. Tachira",3,,"Mineros",0,,"Primera Division"
"05.10.2003/2004","El Vigia",0,,"U. A. Maracaibo",0,,"Primera Division"
"05.10.2003/2004","Monagas",1,,"Carabobo",1,,"Primera Division"
"05.10.2003/2004","Petare",4,,"Caracas",1,,"Primera Division"
"05.10.2003/2004","Trujillanos",0,,"Estudiantes Merida",1,,"Primera Division"
"01.10.2003/2004","Carabobo",2,,"El Vigia",2,,"Primera Division"
"01.10.2003/2004","Caracas",2,,"Trujillanos",1,,"Primera Division"
"01.10.2003/2004","Estudiantes Merida",0,,"Dep. Tachira",1,,"Primera Division"
"01.10.2003/2004","Mineros",1,,"Monagas",0,,"Primera Division"
"01.10.2003/2004","U. A. Maracaibo",3,,"Petare",0,,"Primera Division"
"28.09.2003/2004","Dep. Tachira",2,,"Caracas",2,,"Primera Division"
"28.09.2003/2004","El Vigia",0,,"Mineros",0,,"Primera Division"
"28.09.2003/2004","Monagas",1,,"Estudiantes Merida",0,,"Primera Division"
"28.09.2003/2004","Petare",0,,"Trujillanos",2,,"Primera Division"
"28.09.2003/2004","U. A. Maracaibo",0,,"Carabobo",0,,"Primera Division"
"21.09.2003/2004","Carabobo",3,,"Petare",4,,"Primera Division"
"21.09.2003/2004","Caracas",6,,"Monagas",0,,"Primera Division"
"21.09.2003/2004","Estudiantes Merida",0,,"El Vigia",1,,"Primera Division"
"21.09.2003/2004","Mineros",1,,"U. A. Maracaibo",0,,"Primera Division"
"21.09.2003/2004","Trujillanos",0,,"Dep. Tachira",1,,"Primera Division"
"17.09.2003/2004","Carabobo",1,,"Mineros",2,,"Primera Division"
"17.09.2003/2004","El Vigia",1,,"Caracas",1,,"Primera Division"
"17.09.2003/2004","Monagas",3,,"Trujillanos",0,,"Primera Division"
"17.09.2003/2004","Petare",2,,"Dep. Tachira",3,,"Primera Division"
"17.09.2003/2004","U. A. Maracaibo",0,,"Estudiantes Merida",1,,"Primera Division"
"14.09.2003/2004","Caracas",2,,"U. A. Maracaibo",0,,"Primera Division"
"14.09.2003/2004","Dep. Tachira",0,,"Monagas",0,,"Primera Division"
"14.09.2003/2004","Estudiantes Merida",3,,"Carabobo",2,,"Primera Division"
"14.09.2003/2004","Mineros",1,,"Petare",0,,"Primera Division"
"14.09.2003/2004","Trujillanos",1,,"El Vigia",1,,"Primera Division"
"17.08.2003/2004","Carabobo",1,,"Caracas",2,,"Primera Division"
"17.08.2003/2004","El Vigia",1,,"Dep. Tachira",2,,"Primera Division"
"17.08.2003/2004","Mineros",4,,"Estudiantes Merida",1,,"Primera Division"
"17.08.2003/2004","U. A. Maracaibo",0,,"Trujillanos",0,,"Primera Division"
"16.08.2003/2004","Petare",2,,"Monagas",1,,"Primera Division"
"10.08.2003/2004","Estudiantes Merida",1,,"Petare",1,,"Primera Division"
"10.08.2003/2004","Mineros",0,,"Caracas",3,,"Primera Division"
"10.08.2003/2004","Monagas",2,,"El Vigia",1,,"Primera Division"
"10.08.2003/2004","Trujillanos",1,,"Carabobo",2,,"Primera Division"
"10.08.2003/2004","U. A. Maracaibo",0,,"Dep. Tachira",0,,"Primera Division"
"03.08.2003/2004","Carabobo",0,,"Dep. Tachira",0,,"Primera Division"
"03.08.2003/2004","Estudiantes Merida",0,,"Caracas",0,,"Primera Division"
"03.08.2003/2004","Mineros",2,,"Trujillanos",0,,"Primera Division"
"03.08.2003/2004","Petare",1,,"El Vigia",1,,"Primera Division"
"03.08.2003/2004","U. A. Maracaibo",4,,"Monagas",2,,"Primera Division"
"31.05.2002/2003","Mineros",2,,"Union Lara",0,,"Primera Division"
"31.05.2002/2003","Caracas",3,,"U. A. Maracaibo",0,,"Primera Division"
"27.05.2002/2003","Union Lara",2,,"Mineros",2,,"Primera Division"
"27.05.2002/2003","U. A. Maracaibo",1,,"Caracas",1,,"Primera Division"
"25.05.2002/2003","Carabobo",0,,"Monagas",0,,"Primera Division"
"25.05.2002/2003","Caracas",2,,"Petare",3,,"Primera Division"
"25.05.2002/2003","Dep. Tachira",0,,"U. A. Maracaibo",1,,"Primera Division"
"25.05.2002/2003","Mineros",0,,"Trujillanos",1,,"Primera Division"
"21.05.2002/2003","Monagas",0,,"Caracas",0,,"Primera Division"
"21.05.2002/2003","Petare",1,,"Dep. Tachira",0,,"Primera Division"
"21.05.2002/2003","Trujillanos",1,,"Carabobo",2,,"Primera Division"
"21.05.2002/2003","U. A. Maracaibo",2,,"Estudiantes Merida",0,,"Primera Division"
"18.05.2002/2003","Caracas",1,,"Trujillanos",1,,"Primera Division"
"18.05.2002/2003","Estudiantes Merida",1,,"Dep. Tachira",2,,"Primera Division"
"18.05.2002/2003","Mineros",2,,"U. A. Maracaibo",2,,"Primera Division"
"18.05.2002/2003","Monagas",1,,"Petare",1,,"Primera Division"
"14.05.2002/2003","Carabobo",0,,"Mineros",0,,"Primera Division"
"14.05.2002/2003","Caracas",2,,"Estudiantes Merida",0,,"Primera Division"
"14.05.2002/2003","Monagas",2,,"Dep. Tachira",0,,"Primera Division"
"14.05.2002/2003","Trujillanos",0,,"U. A. Maracaibo",0,,"Primera Division"
"11.05.2002/2003","Dep. Tachira",2,,"Mineros",0,,"Primera Division"
"11.05.2002/2003","Petare",4,,"Estudiantes Merida",0,,"Primera Division"
"11.05.2002/2003","Trujillanos",0,,"Monagas",1,,"Primera Division"
"11.05.2002/2003","U. A. Maracaibo",2,,"Carabobo",0,,"Primera Division"
"07.05.2002/2003","Carabobo",0,,"Dep. Tachira",0,,"Primera Division"
"07.05.2002/2003","Caracas",1,,"U. A. Maracaibo",2,,"Primera Division"
"07.05.2002/2003","Mineros",2,,"Estudiantes Merida",1,,"Primera Division"
"07.05.2002/2003","Trujillanos",0,,"Petare",0,,"Primera Division"
"04.05.2002/2003","Dep. Tachira",0,,"Caracas",3,,"Primera Division"
"04.05.2002/2003","Estudiantes Merida",3,,"Carabobo",0,,"Primera Division"
"04.05.2002/2003","Petare",3,,"Mineros",0,,"Primera Division"
"04.05.2002/2003","U. A. Maracaibo",0,,"Monagas",0,,"Primera Division"
"27.04.2002/2003","Dep. Tachira",1,,"Trujillanos",1,,"Primera Division"
"27.04.2002/2003","Estudiantes Merida",3,,"Monagas",1,,"Primera Division"
"27.04.2002/2003","Mineros",0,,"Caracas",1,,"Primera Division"
"27.04.2002/2003","Petare",4,,"Carabobo",0,,"Primera Division"
"20.04.2002/2003","Caracas",2,,"Carabobo",0,,"Primera Division"
"20.04.2002/2003","Monagas",3,,"Mineros",2,,"Primera Division"
"20.04.2002/2003","Trujillanos",1,,"Estudiantes Merida",0,,"Primera Division"
"20.04.2002/2003","U. A. Maracaibo",5,,"Petare",2,,"Primera Division"
"13.04.2002/2003","Monagas",2,,"Carabobo",1,,"Primera Division"
"13.04.2002/2003","Petare",4,,"Caracas",3,,"Primera Division"
"13.04.2002/2003","Trujillanos",2,,"Mineros",1,,"Primera Division"
"13.04.2002/2003","U. A. Maracaibo",0,,"Dep. Tachira",0,,"Primera Division"
"09.04.2002/2003","Carabobo",1,,"Trujillanos",2,,"Primera Division"
"09.04.2002/2003","Caracas",2,,"Monagas",0,,"Primera Division"
"09.04.2002/2003","Dep. Tachira",1,,"Petare",0,,"Primera Division"
"09.04.2002/2003","Estudiantes Merida",1,,"U. A. Maracaibo",0,,"Primera Division"
"06.04.2002/2003","Petare",4,,"Monagas",3,,"Primera Division"
"06.04.2002/2003","Trujillanos",3,,"Caracas",1,,"Primera Division"
"05.04.2002/2003","Dep. Tachira",2,,"Estudiantes Merida",2,,"Primera Division"
"05.04.2002/2003","U. A. Maracaibo",1,,"Mineros",0,,"Primera Division"
"23.03.2002/2003","Carabobo",1,,"U. A. Maracaibo",2,,"Primera Division"
"23.03.2002/2003","Estudiantes Merida",2,,"Petare",2,,"Primera Division"
"23.03.2002/2003","Mineros",3,,"Dep. Tachira",1,,"Primera Division"
"23.03.2002/2003","Monagas",1,,"Trujillanos",2,,"Primera Division"
"19.03.2002/2003","Dep. Tachira",1,,"Carabobo",1,,"Primera Division"
"19.03.2002/2003","Estudiantes Merida",3,,"Mineros",1,,"Primera Division"
"19.03.2002/2003","Petare",1,,"Trujillanos",1,,"Primera Division"
"19.03.2002/2003","U. A. Maracaibo",0,,"Caracas",0,,"Primera Division"
"16.03.2002/2003","Carabobo",0,,"Estudiantes Merida",0,,"Primera Division"
"16.03.2002/2003","Caracas",0,,"Dep. Tachira",0,,"Primera Division"
"16.03.2002/2003","Mineros",0,,"Petare",0,,"Primera Division"
"15.03.2002/2003","Monagas",0,,"U. A. Maracaibo",2,,"Primera Division"
"12.03.2002/2003","Dep. Tachira",2,,"Monagas",0,,"Primera Division"
"12.03.2002/2003","Estudiantes Merida",0,,"Caracas",0,,"Primera Division"
"12.03.2002/2003","Mineros",5,,"Carabobo",3,,"Primera Division"
"12.03.2002/2003","U. A. Maracaibo",0,,"Trujillanos",0,,"Primera Division"
"09.03.2002/2003","Carabobo",0,,"Petare",1,,"Primera Division"
"09.03.2002/2003","Caracas",0,,"Mineros",0,,"Primera Division"
"09.03.2002/2003","Monagas",2,,"Estudiantes Merida",3,,"Primera Division"
"09.03.2002/2003","Trujillanos",1,,"Dep. Tachira",1,,"Primera Division"
"02.03.2002/2003","Carabobo",0,,"Caracas",0,,"Primera Division"
"02.03.2002/2003","Mineros",0,,"Monagas",1,,"Primera Division"
"02.03.2002/2003","Petare",2,,"U. A. Maracaibo",2,,"Primera Division"
"01.03.2002/2003","Estudiantes Merida",4,,"Trujillanos",1,,"Primera Division"
"22.01.2002/2003","Dep. Tachira",1,,"Mineros",0,,"Primera Division"
"22.01.2002/2003","Monagas",2,,"Nacional Tachira",0,,"Primera Division"
"22.01.2002/2003","Petare",0,,"Caracas",3,,"Primera Division"
"22.01.2002/2003","Trujillanos",1,,"Estudiantes Merida",0,,"Primera Division"
"22.01.2002/2003","U. A. Maracaibo",1,,"Carabobo",1,,"Primera Division"
"19.01.2002/2003","Carabobo",2,,"Monagas",1,,"Primera Division"
"19.01.2002/2003","Caracas",1,,"Dep. Tachira",1,,"Primera Division"
"19.01.2002/2003","Estudiantes Merida",0,,"U. A. Maracaibo",3,,"Primera Division"
"19.01.2002/2003","Mineros",3,,"Trujillanos",0,,"Primera Division"
"19.01.2002/2003","Nacional Tachira",0,,"Petare",2,,"Primera Division"
"04.12.2002/2003","Nacional Tachira",0,,"Estudiantes Merida",0,,"Primera Division"
"01.12.2002/2003","Monagas",1,,"Estudiantes Merida",1,,"Primera Division"
"01.12.2002/2003","Nacional Tachira",3,,"Caracas",0,,"Primera Division"
"01.12.2002/2003","Petare",3,,"Carabobo",0,,"Primera Division"
"01.12.2002/2003","Trujillanos",4,,"Dep. Tachira",3,,"Primera Division"
"01.12.2002/2003","U. A. Maracaibo",0,,"Mineros",0,,"Primera Division"
"24.11.2002/2003","Carabobo",2,,"Nacional Tachira",0,,"Primera Division"
"24.11.2002/2003","Caracas",1,,"Trujillanos",0,,"Primera Division"
"24.11.2002/2003","Dep. Tachira",2,,"U. A. Maracaibo",3,,"Primera Division"
