"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"24.09.2005/2006","Paysandu FC",1,,"Penarol",3,,"Primera Division"
"24.09.2005/2006","Rocha",4,,"CA Cerro",1,,"Primera Division"
"24.09.2005/2006","Wanderers",3,,"Cerrito",2,,"Primera Division"
"21.09.2005/2006","Cerrito",1,,"Nacional",1,,"Primera Division"
"21.09.2005/2006","CA Cerro",2,,"Wanderers",4,,"Primera Division"
"21.09.2005/2006","Colonia",2,,"Rocha",0,,"Primera Division"
"21.09.2005/2006","Danubio",0,,"Defensor Sp.",1,,"Primera Division"
"21.09.2005/2006","Liverpool M.",3,,"Paysandu FC",1,,"Primera Division"
"21.09.2005/2006","Miramar",1,,"Tacuarembo",1,,"Primera Division"
"21.09.2005/2006","Rampla Juniors",5,,"Plaza Colonia",1,,"Primera Division"
"21.09.2005/2006","Rentistas",1,,"River Plate",2,,"Primera Division"
"21.09.2005/2006","Fenix",2,,"Penarol",3,,"Primera Division"
"18.09.2005/2006","Rampla Juniors",3,,"Nacional",0,,"Primera Division"
"18.09.2005/2006","Paysandu FC",0,,"Rentistas",1,,"Primera Division"
"18.09.2005/2006","Plaza Colonia",0,,"Liverpool M.",0,,"Primera Division"
"18.09.2005/2006","Wanderers",0,,"Defensor Sp.",0,,"Primera Division"
"18.09.2005/2006","Fenix",0,,"Danubio",2,,"Primera Division"
"17.09.2005/2006","CA Cerro",0,,"Penarol",0,,"Primera Division"
"17.09.2005/2006","Cerrito",0,,"River Plate",0,,"Primera Division"
"17.09.2005/2006","Colonia",3,,"Miramar",2,,"Primera Division"
"17.09.2005/2006","Rocha",1,,"Tacuarembo",1,,"Primera Division"
"11.09.2005/2006","Danubio",2,,"Cerrito",0,,"Primera Division"
"11.09.2005/2006","Defensor Sp.",1,,"Liverpool M.",2,,"Primera Division"
"11.09.2005/2006","Penarol",0,,"Miramar",2,,"Primera Division"
"11.09.2005/2006","Rentistas",1,,"Rocha",0,,"Primera Division"
"11.09.2005/2006","River Plate",1,,"Colonia",1,,"Primera Division"
"11.09.2005/2006","Wanderers",3,,"Plaza Colonia",2,,"Primera Division"
"11.09.2005/2006","CA Cerro",2,,"Rampla Juniors",1,,"Primera Division"
"10.09.2005/2006","Nacional",5,,"Paysandu FC",0,,"Primera Division"
"10.09.2005/2006","Tacuarembo",1,,"Fenix",0,,"Primera Division"
"31.08.2005/2006","Penarol",0,,"Tacuarembo",0,,"Primera Division"
"28.08.2005/2006","Nacional",2,,"CA Cerro",1,,"Primera Division"
"28.08.2005/2006","Fenix",2,,"Wanderers",2,,"Primera Division"
"28.08.2005/2006","Miramar",0,,"Rampla Juniors",0,,"Primera Division"
"28.08.2005/2006","Plaza Colonia",2,,"Paysandu FC",2,,"Primera Division"
"28.08.2005/2006","Tacuarembo",1,,"Cerrito",1,,"Primera Division"
"28.08.2005/2006","Liverpool M.",1,,"Rentistas",2,,"Primera Division"
"27.08.2005/2006","River Plate",0,,"Penarol",1,,"Primera Division"
"27.08.2005/2006","Colonia",0,,"Defensor Sp.",0,,"Primera Division"
"27.08.2005/2006","Danubio",1,,"Rocha",2,,"Primera Division"
"25.08.2005/2006","Nacional",4,,"Plaza Colonia",1,,"Primera Division"
"21.08.2005/2006","River Plate",0,,"Miramar",3,,"Primera Division"
"21.08.2005/2006","Rocha",2,,"Liverpool M.",1,,"Primera Division"
"21.08.2005/2006","Fenix",1,,"CA Cerro",1,,"Primera Division"
"21.08.2005/2006","Rampla Juniors",3,,"Colonia",5,,"Primera Division"
"20.08.2005/2006","Paysandu FC",2,,"Wanderers",0,,"Primera Division"
"20.08.2005/2006","Cerrito",2,,"Defensor Sp.",1,,"Primera Division"
"20.08.2005/2006","Danubio",0,,"Rentistas",1,,"Primera Division"
"03.07.2005","Cerrito",0,,"Defensor Sp.",1,,"Primera Division"
"03.07.2005","Nacional",3,,"Rocha",2,,"Primera Division"
"03.07.2005","CA Cerro",2,,"Tacuarembo",1,,"Primera Division"
"03.07.2005","Liverpool M.",3,,"River Plate",3,,"Primera Division"
"03.07.2005","Rampla Juniors",0,,"Plaza Colonia",0,,"Primera Division"
"03.07.2005","Fenix",1,,"Colonia",2,,"Primera Division"
"02.07.2005","Penarol",1,,"Miramar",3,,"Primera Division"
"02.07.2005","Paysandu FC",3,,"Rentistas",1,,"Primera Division"
"02.07.2005","Wanderers",2,,"Danubio",0,,"Primera Division"
"26.06.2005","Defensor Sp.",1,,"Liverpool M.",0,,"Primera Division"
"26.06.2005","Nacional",4,,"Fenix",0,,"Primera Division"
"26.06.2005","CA Cerro",0,,"Rentistas",1,,"Primera Division"
"26.06.2005","Rampla Juniors",1,,"Danubio",1,,"Primera Division"
"26.06.2005","Rocha",6,,"Plaza Colonia",1,,"Primera Division"
"26.06.2005","River Plate",3,,"Paysandu FC",4,,"Primera Division"
"25.06.2005","Miramar",1,,"Cerrito",1,,"Primera Division"
"25.06.2005","Penarol",2,,"Wanderers",1,,"Primera Division"
"25.06.2005","Tacuarembo",0,,"Colonia",0,,"Primera Division"
"19.06.2005","Nacional",2,,"Cerrito",2,,"Primera Division"
"19.06.2005","Fenix",1,,"Rentistas",2,,"Primera Division"
"19.06.2005","Miramar",1,,"Defensor Sp.",2,,"Primera Division"
"19.06.2005","Paysandu FC",1,,"Danubio",3,,"Primera Division"
"19.06.2005","Tacuarembo",2,,"Liverpool M.",2,,"Primera Division"
"19.06.2005","Wanderers",0,,"Plaza Colonia",0,,"Primera Division"
"18.06.2005","CA Cerro",0,,"Penarol",2,,"Primera Division"
"18.06.2005","Colonia",1,,"Rocha",1,,"Primera Division"
"18.06.2005","River Plate",2,,"Rampla Juniors",2,,"Primera Division"
"15.06.2005","Miramar",1,,"Nacional",3,,"Primera Division"
"12.06.2005","Penarol",2,,"Nacional",2,,"Primera Division"
"12.06.2005","Cerrito",0,,"Danubio",0,,"Primera Division"
"12.06.2005","Paysandu FC",0,,"Tacuarembo",1,,"Primera Division"
"12.06.2005","Rocha",1,,"CA Cerro",1,,"Primera Division"
"12.06.2005","Liverpool M.",1,,"Miramar",4,,"Primera Division"
"11.06.2005","Colonia",1,,"Rampla Juniors",3,,"Primera Division"
"11.06.2005","Fenix",0,,"Defensor Sp.",1,,"Primera Division"
"11.06.2005","Plaza Colonia",1,,"Rentistas",0,,"Primera Division"
"11.06.2005","River Plate",4,,"Wanderers",2,,"Primera Division"
"29.05.2005","Fenix",0,,"Penarol",1,,"Primera Division"
"29.05.2005","CA Cerro",4,,"Colonia",2,,"Primera Division"
"29.05.2005","Liverpool M.",0,,"Cerrito",1,,"Primera Division"
"29.05.2005","Plaza Colonia",0,,"Defensor Sp.",3,,"Primera Division"
"29.05.2005","Tacuarembo",3,,"River Plate",1,,"Primera Division"
"29.05.2005","Rampla Juniors",1,,"Rentistas",4,,"Primera Division"
"28.05.2005","Danubio",1,,"Rocha",0,,"Primera Division"
"28.05.2005","Paysandu FC",2,,"Wanderers",2,,"Primera Division"
"25.05.2005","Penarol",2,,"Danubio",1,,"Primera Division"
"25.05.2005","Defensor Sp.",4,,"Paysandu FC",1,,"Primera Division"
"25.05.2005","Miramar",1,,"Plaza Colonia",2,,"Primera Division"
"25.05.2005","Rampla Juniors",0,,"Fenix",0,,"Primera Division"
"25.05.2005","Rentistas",4,,"Colonia",0,,"Primera Division"
"25.05.2005","River Plate",3,,"CA Cerro",1,,"Primera Division"
"25.05.2005","Tacuarembo",1,,"Cerrito",1,,"Primera Division"
"25.05.2005","Wanderers",2,,"Rocha",2,,"Primera Division"
"24.05.2005","Nacional",1,,"Liverpool M.",1,,"Primera Division"
"22.05.2005","River Plate",0,,"Penarol",1,,"Primera Division"
"22.05.2005","Miramar",1,,"Wanderers",2,,"Primera Division"
"22.05.2005","Plaza Colonia",2,,"Colonia",0,,"Primera Division"
"22.05.2005","Rampla Juniors",1,,"Paysandu FC",0,,"Primera Division"
"22.05.2005","Rocha",2,,"Cerrito",1,,"Primera Division"
"22.05.2005","Danubio",0,,"Defensor Sp.",2,,"Primera Division"
"21.05.2005","Nacional",1,,"CA Cerro",0,,"Primera Division"
"21.05.2005","Liverpool M.",2,,"Rentistas",0,,"Primera Division"
"21.05.2005","Tacuarembo",0,,"Fenix",1,,"Primera Division"
"19.05.2005","River Plate",0,,"Danubio",2,,"Primera Division"
"15.05.2005","Danubio",2,,"Colonia",0,,"Primera Division"
"15.05.2005","Liverpool M.",1,,"Penarol",3,,"Primera Division"
"15.05.2005","Rentistas",1,,"Tacuarembo",1,,"Primera Division"
"15.05.2005","River Plate",5,,"Fenix",1,,"Primera Division"
"15.05.2005","Wanderers",2,,"Cerrito",1,,"Primera Division"
"15.05.2005","CA Cerro",2,,"Plaza Colonia",0,,"Primera Division"
"14.05.2005","Miramar",3,,"Rampla Juniors",1,,"Primera Division"
"14.05.2005","Nacional",1,,"Paysandu FC",0,,"Primera Division"
"14.05.2005","Rocha",2,,"Defensor Sp.",3,,"Primera Division"
"11.05.2005","Penarol",1,,"Plaza Colonia",0,,"Primera Division"
"11.05.2005","Wanderers",1,,"Nacional",2,,"Primera Division"
"11.05.2005","CA Cerro",0,,"Liverpool M.",1,,"Primera Division"
"11.05.2005","Cerrito",4,,"Rampla Juniors",2,,"Primera Division"
"11.05.2005","Colonia",1,,"Miramar",2,,"Primera Division"
"11.05.2005","Fenix",1,,"Paysandu FC",2,,"Primera Division"
"11.05.2005","Rentistas",0,,"Defensor Sp.",0,,"Primera Division"
"11.05.2005","Rocha",0,,"Tacuarembo",0,,"Primera Division"
"30.04.2005","Colonia",1,,"River Plate",1,,"Primera Division"
"30.04.2005","Danubio",2,,"CA Cerro",0,,"Primera Division"
"30.04.2005","Fenix",2,,"Liverpool M.",0,,"Primera Division"
"30.04.2005","Plaza Colonia",0,,"Paysandu FC",0,,"Primera Division"
"30.04.2005","Rentistas",5,,"Wanderers",1,,"Primera Division"
"30.04.2005","Rocha",1,,"Rampla Juniors",0,,"Primera Division"
"30.04.2005","Tacuarembo",1,,"Miramar",2,,"Primera Division"
"30.04.2005","Penarol",0,,"Cerrito",3,,"Primera Division"
"29.04.2005","Defensor Sp.",1,,"Nacional",1,,"Primera Division"
"24.04.2005","Tacuarembo",0,,"Nacional",1,,"Primera Division"
"24.04.2005","Cerrito",0,,"Colonia",1,,"Primera Division"
"24.04.2005","Miramar",1,,"Rocha",2,,"Primera Division"
"24.04.2005","Plaza Colonia",0,,"Danubio",2,,"Primera Division"
"24.04.2005","Rentistas",3,,"River Plate",3,,"Primera Division"
"24.04.2005","Paysandu FC",1,,"Liverpool M.",3,,"Primera Division"
"24.04.2005","Fenix",4,,"Wanderers",4,,"Primera Division"
"23.04.2005","Rampla Juniors",2,,"Penarol",2,,"Primera Division"
"23.04.2005","Defensor Sp.",2,,"CA Cerro",2,,"Primera Division"
"17.04.2005","CA Cerro",0,,"Miramar",3,,"Primera Division"
"17.04.2005","Defensor Sp.",1,,"Tacuarembo",0,,"Primera Division"
"17.04.2005","Wanderers",3,,"Rampla Juniors",1,,"Primera Division"
"17.04.2005","Nacional",3,,"Colonia",2,,"Primera Division"
"17.04.2005","Rocha",1,,"Fenix",1,,"Primera Division"
"17.04.2005","Rentistas",2,,"Cerrito",0,,"Primera Division"
"16.04.2005","Paysandu FC",1,,"Penarol",2,,"Primera Division"
"16.04.2005","Plaza Colonia",0,,"River Plate",3,,"Primera Division"
"16.04.2005","Danubio",1,,"Liverpool M.",1,,"Primera Division"
"10.04.2005","Rentistas",1,,"Nacional",5,,"Primera Division"
"10.04.2005","Colonia",1,,"Liverpool M.",2,,"Primera Division"
"10.04.2005","Miramar",1,,"River Plate",2,,"Primera Division"
"10.04.2005","Paysandu FC",2,,"CA Cerro",2,,"Primera Division"
"10.04.2005","Rampla Juniors",1,,"Tacuarembo",2,,"Primera Division"
"10.04.2005","Fenix",2,,"Danubio",0,,"Primera Division"
"10.04.2005","Defensor Sp.",2,,"Wanderers",2,,"Primera Division"
"09.04.2005","Rocha",0,,"Penarol",1,,"Primera Division"
"09.04.2005","Plaza Colonia",0,,"Cerrito",0,,"Primera Division"
"03.04.2005","Defensor Sp.",2,,"Colonia",0,,"Primera Division"
"03.04.2005","Miramar",4,,"Paysandu FC",1,,"Primera Division"
"03.04.2005","River Plate",0,,"Rocha",1,,"Primera Division"
"03.04.2005","Wanderers",2,,"Liverpool M.",4,,"Primera Division"
"03.04.2005","Danubio",1,,"Nacional",1,,"Primera Division"
"03.04.2005","Rampla Juniors",2,,"CA Cerro",1,,"Primera Division"
"02.04.2005","Penarol",2,,"Rentistas",2,,"Primera Division"
"02.04.2005","Cerrito",2,,"Fenix",0,,"Primera Division"
"02.04.2005","Tacuarembo",2,,"Plaza Colonia",1,,"Primera Division"
"20.03.2005","Penarol",1,,"Defensor Sp.",1,,"Primera Division"
"20.03.2005","CA Cerro",2,,"Fenix",3,,"Primera Division"
"20.03.2005","Colonia",1,,"Paysandu FC",1,,"Primera Division"
"20.03.2005","Danubio",5,,"Miramar",2,,"Primera Division"
"20.03.2005","Liverpool M.",1,,"Rampla Juniors",0,,"Primera Division"
"20.03.2005","River Plate",2,,"Cerrito",1,,"Primera Division"
"19.03.2005","Rocha",1,,"Rentistas",1,,"Primera Division"
"19.03.2005","Plaza Colonia",1,,"Nacional",4,,"Primera Division"
"19.03.2005","Wanderers",2,,"Tacuarembo",0,,"Primera Division"
"13.03.2005","Nacional",2,,"River Plate",0,,"Primera Division"
"13.03.2005","Cerrito",2,,"Paysandu FC",1,,"Primera Division"
"13.03.2005","Defensor Sp.",3,,"Rampla Juniors",1,,"Primera Division"
"13.03.2005","Plaza Colonia",0,,"Fenix",0,,"Primera Division"
"13.03.2005","Rentistas",2,,"Miramar",2,,"Primera Division"
"13.03.2005","CA Cerro",1,,"Wanderers",2,,"Primera Division"
"12.03.2005","Colonia",0,,"Penarol",3,,"Primera Division"
"12.03.2005","Danubio",0,,"Tacuarembo",1,,"Primera Division"
"12.03.2005","Liverpool M.",1,,"Rocha",2,,"Primera Division"
"06.03.2005","Fenix",2,,"Miramar",0,,"Primera Division"
"06.03.2005","Nacional",3,,"Rampla Juniors",1,,"Primera Division"
"06.03.2005","Colonia",2,,"Wanderers",0,,"Primera Division"
"06.03.2005","Defensor Sp.",4,,"River Plate",2,,"Primera Division"
"06.03.2005","Liverpool M.",3,,"Plaza Colonia",0,,"Primera Division"
"05.03.2005","Rentistas",1,,"Danubio",2,,"Primera Division"
"05.03.2005","Penarol",2,,"Tacuarembo",2,,"Primera Division"
"05.03.2005","Cerrito",2,,"CA Cerro",2,,"Primera Division"
"05.03.2005","Paysandu FC",3,,"Rocha",3,,"Primera Division"
"07.12.2004","Cerrito",2,,"Plaza Colonia",0,,"Primera Division"
"07.12.2004","Fenix",0,,"Defensor Sp.",0,,"Primera Division"
"07.12.2004","Liverpool M.",2,,"Rentistas",0,,"Primera Division"
"07.12.2004","Nacional",0,,"Wanderers",0,,"Primera Division"
"07.12.2004","Penarol",1,,"Danubio",5,,"Primera Division"
"05.12.2004","Danubio",2,,"Liverpool M.",0,,"Primera Division"
"05.12.2004","Defensor Sp.",1,,"Plaza Colonia",0,,"Primera Division"
"05.12.2004","Nacional",3,,"Penarol",2,,"Primera Division"
"05.12.2004","Cerrito",0,,"Wanderers",1,,"Primera Division"
"05.12.2004","Fenix",4,,"Rentistas",0,,"Primera Division"
"01.12.2004","Cerrito",2,,"Nacional",2,,"Primera Division"
"01.12.2004","Danubio",0,,"Defensor Sp.",0,,"Primera Division"
"01.12.2004","Plaza Colonia",1,,"Liverpool M.",2,,"Primera Division"
"01.12.2004","Rentistas",2,,"Penarol",2,,"Primera Division"
"01.12.2004","Wanderers",1,,"Fenix",1,,"Primera Division"
"28.11.2004","Defensor Sp.",2,,"Wanderers",1,,"Primera Division"
"28.11.2004","Fenix",0,,"Penarol",3,,"Primera Division"
"28.11.2004","Liverpool M.",2,,"Cerrito",3,,"Primera Division"
"27.11.2004","Plaza Colonia",1,,"Nacional",1,,"Primera Division"
"26.11.2004","Rentistas",2,,"Danubio",1,,"Primera Division"
"24.11.2004","Cerrito",2,,"Fenix",4,,"Primera Division"
"24.11.2004","Danubio",1,,"Plaza Colonia",0,,"Primera Division"
"24.11.2004","Nacional",2,,"Liverpool M.",1,,"Primera Division"
"24.11.2004","Penarol",1,,"Defensor Sp.",1,,"Primera Division"
"24.11.2004","Wanderers",0,,"Rentistas",0,,"Primera Division"
"21.11.2004","Penarol",3,,"Plaza Colonia",1,,"Primera Division"
"21.11.2004","Wanderers",0,,"Liverpool M.",2,,"Primera Division"
"20.11.2004","Cerrito",0,,"Danubio",2,,"Primera Division"
"20.11.2004","Defensor Sp.",0,,"Rentistas",0,,"Primera Division"
"20.11.2004","Nacional",2,,"Fenix",1,,"Primera Division"
"09.11.2004","Defensor Sp.",2,,"Nacional",1,,"Primera Division"
"09.11.2004","Fenix",1,,"Danubio",2,,"Primera Division"
"09.11.2004","Liverpool M.",4,,"Penarol",0,,"Primera Division"
"09.11.2004","Plaza Colonia",0,,"Wanderers",1,,"Primera Division"
"09.11.2004","Rentistas",1,,"Cerrito",1,,"Primera Division"
"06.11.2004","Cerrito",0,,"Defensor Sp.",2,,"Primera Division"
"06.11.2004","Fenix",2,,"Liverpool M.",3,,"Primera Division"
"06.11.2004","Rentistas",2,,"Plaza Colonia",1,,"Primera Division"
"06.11.2004","Wanderers",1,,"Penarol",2,,"Primera Division"
"06.11.2004","Danubio",2,,"Nacional",1,,"Primera Division"
"03.11.2004","Nacional",6,,"Rentistas",1,,"Primera Division"
"03.11.2004","Danubio",2,,"Wanderers",1,,"Primera Division"
"03.11.2004","Liverpool M.",1,,"Defensor Sp.",2,,"Primera Division"
"02.11.2004","Penarol",2,,"Cerrito",1,,"Primera Division"
"02.11.2004","Plaza Colonia",3,,"Fenix",3,,"Primera Division"
"27.10.2004","Danubio",2,,"Penarol",0,,"Primera Division"
"27.10.2004","Defensor Sp.",5,,"Fenix",1,,"Primera Division"
"27.10.2004","Rentistas",3,,"Liverpool M.",0,,"Primera Division"
"27.10.2004","Wanderers",1,,"Nacional",3,,"Primera Division"
"26.10.2004","Plaza Colonia",3,,"Cerrito",1,,"Primera Division"
"23.10.2004","Wanderers",0,,"Cerrito",3,,"Primera Division"
"23.10.2004","Liverpool M.",1,,"Danubio",0,,"Primera Division"
"23.10.2004","Penarol",1,,"Nacional",2,,"Primera Division"
"23.10.2004","Plaza Colonia",1,,"Defensor Sp.",2,,"Primera Division"
"23.10.2004","Rentistas",1,,"Fenix",1,,"Primera Division"
"17.10.2004","Fenix",0,,"Wanderers",0,,"Primera Division"
"17.10.2004","Liverpool M.",3,,"Plaza Colonia",1,,"Primera Division"
"17.10.2004","Nacional",1,,"Cerrito",0,,"Primera Division"
"16.10.2004","Defensor Sp.",0,,"Danubio",1,,"Primera Division"
"16.10.2004","Penarol",3,,"Rentistas",1,,"Primera Division"
"03.10.2004","Wanderers",1,,"Defensor Sp.",2,,"Primera Division"
"03.10.2004","Cerrito",0,,"Liverpool M.",1,,"Primera Division"
"03.10.2004","Danubio",2,,"Rentistas",1,,"Primera Division"
"03.10.2004","Nacional",2,,"Plaza Colonia",2,,"Primera Division"
"02.10.2004","Penarol",5,,"Fenix",3,,"Primera Division"
"29.09.2004","Defensor Sp.",2,,"Penarol",1,,"Primera Division"
"29.09.2004","Fenix",0,,"Cerrito",1,,"Primera Division"
"29.09.2004","Liverpool M.",1,,"Nacional",4,,"Primera Division"
"29.09.2004","Plaza Colonia",0,,"Danubio",0,,"Primera Division"
"29.09.2004","Rentistas",2,,"Wanderers",1,,"Primera Division"
"26.09.2004","Danubio",1,,"Cerrito",0,,"Primera Division"
"26.09.2004","Fenix",0,,"Nacional",3,,"Primera Division"
"26.09.2004","Liverpool M.",2,,"Wanderers",2,,"Primera Division"
"25.09.2004","Plaza Colonia",0,,"Penarol",2,,"Primera Division"
"25.09.2004","Rentistas",1,,"Defensor Sp.",2,,"Primera Division"
"19.09.2004","Cerrito",2,,"Rentistas",3,,"Primera Division"
"19.09.2004","Danubio",3,,"Fenix",1,,"Primera Division"
"19.09.2004","Nacional",0,,"Defensor Sp.",0,,"Primera Division"
"19.09.2004","Penarol",3,,"Liverpool M.",3,,"Primera Division"
"19.09.2004","Wanderers",1,,"Plaza Colonia",0,,"Primera Division"
"15.09.2004","Defensor Sp.",4,,"Cerrito",0,,"Primera Division"
"15.09.2004","Liverpool M.",1,,"Fenix",1,,"Primera Division"
"15.09.2004","Nacional",1,,"Danubio",1,,"Primera Division"
"15.09.2004","Penarol",0,,"Wanderers",0,,"Primera Division"
"15.09.2004","Plaza Colonia",1,,"Rentistas",1,,"Primera Division"
"11.09.2004","Cerrito",1,,"Penarol",1,,"Primera Division"
"11.09.2004","Defensor Sp.",1,,"Liverpool M.",1,,"Primera Division"
"11.09.2004","Fenix",0,,"Plaza Colonia",0,,"Primera Division"
"11.09.2004","Rentistas",0,,"Nacional",1,,"Primera Division"
"11.09.2004","Wanderers",1,,"Danubio",1,,"Primera Division"
"29.08.2004","CA Cerro",0,,"Miramar",1,,"Primera Division"
"29.08.2004","Colonia",1,,"Tacuarembo",1,,"Primera Division"
"29.08.2004","Defensor Sp.",2,,"Bella Vista",1,,"Primera Division"
"29.08.2004","Maldonado",0,,"Cerrito",0,,"Primera Division"
"29.08.2004","Nacional",2,,"Liverpool M.",3,,"Primera Division"
"29.08.2004","Plaza Colonia",2,,"Fenix",1,,"Primera Division"
"29.08.2004","Rocha",1,,"Rentistas",1,,"Primera Division"
"29.08.2004","Wanderers",0,,"Danubio",0,,"Primera Division"
"28.08.2004","Central Esp.",1,,"Penarol",1,,"Primera Division"
"23.06.2004","Bella Vista",1,,"CA Cerro",2,,"Primera Division"
"23.06.2004","Colonia",0,,"Cerrito",1,,"Primera Division"
"23.06.2004","Danubio",0,,"Rentistas",0,,"Primera Division"
"23.06.2004","Fenix",1,,"Maldonado",1,,"Primera Division"
"23.06.2004","Liverpool M.",1,,"Central Esp.",0,,"Primera Division"
"23.06.2004","Penarol",4,,"Plaza Colonia",4,,"Primera Division"
"23.06.2004","Rocha",1,,"Tacuarembo",1,,"Primera Division"
"23.06.2004","Wanderers",1,,"Defensor Sp.",5,,"Primera Division"
"22.06.2004","Miramar",2,,"Nacional",4,,"Primera Division"
"20.06.2004","CA Cerro",1,,"Wanderers",0,,"Primera Division"
"20.06.2004","Cerrito",0,,"Liverpool M.",2,,"Primera Division"
"20.06.2004","Maldonado",1,,"Central Esp.",1,,"Primera Division"
"20.06.2004","Penarol",2,,"Fenix",1,,"Primera Division"
"20.06.2004","Plaza Colonia",0,,"Danubio",0,,"Primera Division"
"20.06.2004","Tacuarembo",2,,"Bella Vista",3,,"Primera Division"
"19.06.2004","Defensor Sp.",1,,"Miramar",1,,"Primera Division"
"19.06.2004","Rentistas",1,,"Colonia",1,,"Primera Division"
"19.06.2004","Rocha",2,,"Nacional",2,,"Primera Division"
"16.06.2004","Danubio",2,,"CA Cerro",1,,"Primera Division"
"13.06.2004","Bella Vista",0,,"Wanderers",2,,"Primera Division"
"13.06.2004","CA Cerro",1,,"Cerrito",3,,"Primera Division"
"13.06.2004","Defensor Sp.",0,,"Fenix",2,,"Primera Division"
"13.06.2004","Liverpool M.",1,,"Rentistas",2,,"Primera Division"
"13.06.2004","Penarol",0,,"Nacional",0,,"Primera Division"
"13.06.2004","Rocha",2,,"Plaza Colonia",4,,"Primera Division"
"12.06.2004","Maldonado",0,,"Danubio",2,,"Primera Division"
"12.06.2004","Miramar",1,,"Colonia",1,,"Primera Division"
"12.06.2004","Tacuarembo",2,,"Central Esp.",2,,"Primera Division"
"09.06.2004","Nacional",3,,"Colonia",2,,"Primera Division"
"05.06.2004","Nacional",3,,"Central Esp.",2,,"Primera Division"
"05.06.2004","Penarol",2,,"Miramar",3,,"Primera Division"
"30.05.2004","Bella Vista",3,,"Plaza Colonia",2,,"Primera Division"
"30.05.2004","Central Esp.",0,,"Defensor Sp.",1,,"Primera Division"
"30.05.2004","Cerrito",1,,"Miramar",0,,"Primera Division"
"30.05.2004","Rocha",0,,"Penarol",4,,"Primera Division"
"30.05.2004","Tacuarembo",1,,"Wanderers",3,,"Primera Division"
"30.05.2004","Maldonado",3,,"CA Cerro",0,,"Primera Division"
"29.05.2004","Danubio",1,,"Liverpool M.",0,,"Primera Division"
"29.05.2004","Rentistas",1,,"Fenix",3,,"Primera Division"
"23.05.2004","Colonia",1,,"CA Cerro",4,,"Primera Division"
"23.05.2004","Liverpool M.",0,,"Penarol",5,,"Primera Division"
"23.05.2004","Maldonado",0,,"Rocha",2,,"Primera Division"
"23.05.2004","Miramar",1,,"Tacuarembo",0,,"Primera Division"
"23.05.2004","Rentistas",3,,"Central Esp.",0,,"Primera Division"
"23.05.2004","Wanderers",0,,"Fenix",0,,"Primera Division"
"22.05.2004","Bella Vista",0,,"Nacional",0,,"Primera Division"
"22.05.2004","Danubio",2,,"Cerrito",0,,"Primera Division"
"22.05.2004","Defensor Sp.",2,,"Plaza Colonia",2,,"Primera Division"
"19.05.2004","Defensor Sp.",2,,"Tacuarembo",4,,"Primera Division"
"19.05.2004","Plaza Colonia",0,,"Nacional",0,,"Primera Division"
"19.05.2004","Bella Vista",0,,"Central Esp.",1,,"Primera Division"
"19.05.2004","Liverpool M.",2,,"Colonia",0,,"Primera Division"
"19.05.2004","Maldonado",1,,"Rentistas",2,,"Primera Division"
"19.05.2004","Rocha",2,,"Fenix",2,,"Primera Division"
"19.05.2004","Wanderers",2,,"Cerrito",1,,"Primera Division"
"16.05.2004","CA Cerro",1,,"Liverpool M.",1,,"Primera Division"
"16.05.2004","Central Esp.",1,,"Wanderers",2,,"Primera Division"
"16.05.2004","Colonia",2,,"Rocha",2,,"Primera Division"
"16.05.2004","Fenix",1,,"Miramar",0,,"Primera Division"
"16.05.2004","Nacional",2,,"Maldonado",0,,"Primera Division"
"15.05.2004","Cerrito",4,,"Plaza Colonia",1,,"Primera Division"
"15.05.2004","Penarol",1,,"Bella Vista",0,,"Primera Division"
"15.05.2004","Rentistas",1,,"Defensor Sp.",1,,"Primera Division"
"15.05.2004","Tacuarembo",0,,"Danubio",2,,"Primera Division"
"09.05.2004","Danubio",4,,"Miramar",3,,"Primera Division"
"09.05.2004","Fenix",3,,"Liverpool M.",0,,"Primera Division"
"09.05.2004","Maldonado",0,,"Bella Vista",2,,"Primera Division"
"09.05.2004","Rentistas",3,,"Tacuarembo",0,,"Primera Division"
"09.05.2004","Wanderers",0,,"Penarol",1,,"Primera Division"
"09.05.2004","Cerrito",3,,"Rocha",0,,"Primera Division"
"09.05.2004","Plaza Colonia",2,,"CA Cerro",1,,"Primera Division"
"08.05.2004","Central Esp.",1,,"Colonia",2,,"Primera Division"
"08.05.2004","Nacional",0,,"Defensor Sp.",1,,"Primera Division"
"06.05.2004","Cerrito",0,,"Penarol",4,,"Primera Division"
"05.05.2004","Fenix",5,,"Bella Vista",1,,"Primera Division"
"05.05.2004","Maldonado",0,,"Colonia",1,,"Primera Division"
"02.05.2004","Defensor Sp.",2,,"Cerrito",2,,"Primera Division"
"02.05.2004","Fenix",0,,"Danubio",4,,"Primera Division"
"02.05.2004","Miramar",2,,"Rocha",3,,"Primera Division"
"02.05.2004","Penarol",4,,"CA Cerro",1,,"Primera Division"
"02.05.2004","Plaza Colonia",0,,"Wanderers",1,,"Primera Division"
"02.05.2004","Rentistas",0,,"Bella Vista",0,,"Primera Division"
"02.05.2004","Tacuarembo",0,,"Liverpool M.",1,,"Primera Division"
"29.04.2004","Defensor Sp.",0,,"Liverpool M.",4,,"Primera Division"
"29.04.2004","Nacional",3,,"Wanderers",0,,"Primera Division"
